,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
2018,metallica,helping hands...live & acoustic at the masonic,1,3cclzlom7hi85vz4qzn55v,"disposable heroes - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:3cclzlom7hi85vz4qzn55v,0.0235,0.258,0.926,0.0215,0.868,-6.949,0.144,182.663,0.349,33
2019,metallica,helping hands...live & acoustic at the masonic,2,7dgwnccomjefxpu4wefbqg,"when a blind man cries - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:7dgwnccomjefxpu4wefbqg,0.0138,0.359,0.641,0.0,0.474,-8.051,0.0483,76.737,0.328,35
2020,metallica,helping hands...live & acoustic at the masonic,3,1iuz7e7kegvrz7mhtl3074,"the unforgiven - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:1iuz7e7kegvrz7mhtl3074,0.0509,0.258,0.841,0.000622,0.266,-7.696,0.15,67.592,0.319,38
2021,metallica,helping hands...live & acoustic at the masonic,4,4etf0acq0veuwleitqgobo,"please don't judas me - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:4etf0acq0veuwleitqgobo,0.0567,0.306,0.446,8.89e-05,0.1,-11.744,0.0709,71.02,0.201,32
2022,metallica,helping hands...live & acoustic at the masonic,5,1svdxyfle2tcyepv9zqep7,"turn the page - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:1svdxyfle2tcyepv9zqep7,0.0296,0.367,0.654,1.59e-05,0.352,-8.88,0.0687,78.54,0.292,36
2023,metallica,helping hands...live & acoustic at the masonic,6,7eqcrdejposfjlvcqvsvrm,"bleeding me - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:7eqcrdejposfjlvcqvsvrm,0.351,0.353,0.574,0.000215,0.882,-8.107,0.04,130.866,0.198,33
2024,metallica,helping hands...live & acoustic at the masonic,7,7lq6wrfu9tai2h3gtowjaq,"veteran of the psychic wars - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:7lq6wrfu9tai2h3gtowjaq,0.0307,0.536,0.728,0.00168,0.465,-8.165,0.0741,99.48,0.531,31
2025,metallica,helping hands...live & acoustic at the masonic,8,1kezmonhconq9n9mk8xcwe,"nothing else matters - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:1kezmonhconq9n9mk8xcwe,0.0686,0.29,0.617,0.000128,0.681,-7.984,0.0306,156.748,0.137,38
2026,metallica,helping hands...live & acoustic at the masonic,9,5km5wmhod0y9aap9tktgj9,"all within my hands - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:5km5wmhod0y9aap9tktgj9,0.0428,0.367,0.776,5.16e-05,0.786,-8.094,0.0542,117.9,0.202,31
2027,metallica,helping hands...live & acoustic at the masonic,10,0uftwdayf6roinuusizvwt,"enter sandman - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:0uftwdayf6roinuusizvwt,0.0217,0.373,0.599,0.000273,0.277,-8.865,0.0402,112.479,0.137,34
2028,metallica,helping hands...live & acoustic at the masonic,11,4rggijh4rrt4nzokaxl0ua,"the four horsemen - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:4rggijh4rrt4nzokaxl0ua,0.0135,0.507,0.799,0.0175,0.395,-6.873,0.0538,81.921,0.577,32
2029,metallica,helping hands...live & acoustic at the masonic,12,4fzj15rfg8gj7x65wqcklw,"hardwired - live at the masonic, san francisco, ca - november 3rd, 2018",spotify:track:4fzj15rfg8gj7x65wqcklw,0.00661,0.354,0.946,0.0859,0.83,-7.083,0.0958,96.585,0.162,30
2030,metallica,helping hands...live & acoustic at the masonic,1,2acky1bqi9i3apth42hij3,"disposable heroes (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:2acky1bqi9i3apth42hij3,0.0226,0.26,0.923,0.0155,0.866,-7.047,0.138,182.566,0.347,24
2031,metallica,helping hands...live & acoustic at the masonic,2,2nekeb2yqc2zibayndncbz,"when a blind man cries (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:2nekeb2yqc2zibayndncbz,0.0128,0.401,0.641,0.0,0.458,-8.174,0.0459,77.762,0.279,24
2032,metallica,helping hands...live & acoustic at the masonic,3,6obwpzzlfvablrxylxiz8o,"the unforgiven (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:6obwpzzlfvablrxylxiz8o,0.0531,0.273,0.844,0.000415,0.385,-7.814,0.12,79.203,0.295,26
2033,metallica,helping hands...live & acoustic at the masonic,4,3jfhxw83sc2stlrhme2gmp,"please don't judas me (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:3jfhxw83sc2stlrhme2gmp,0.057,0.384,0.453,7.85e-05,0.115,-11.839,0.0525,137.925,0.234,22
2034,metallica,helping hands...live & acoustic at the masonic,5,6fitnaead5faf6kvda9oqd,"turn the page (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:6fitnaead5faf6kvda9oqd,0.028,0.388,0.644,1.2e-05,0.333,-8.978,0.0654,79.721,0.29,26
2035,metallica,helping hands...live & acoustic at the masonic,6,7dlznczrdldep2u7awfkj5,"bleeding me (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:7dlznczrdldep2u7awfkj5,0.357,0.348,0.569,0.000133,0.892,-8.249,0.0399,131.17,0.208,24
2036,metallica,helping hands...live & acoustic at the masonic,7,2yyphhuzqxjydmvzwvrzv4,"veteran of the psychic wars (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:2yyphhuzqxjydmvzwvrzv4,0.028,0.527,0.721,0.00154,0.443,-8.26,0.0719,99.436,0.503,22
2037,metallica,helping hands...live & acoustic at the masonic,8,1vggfrui00puzvqjmtxxlx,"nothing else matters (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:1vggfrui00puzvqjmtxxlx,0.0647,0.289,0.614,0.000152,0.675,-8.096,0.0309,156.734,0.141,26
2038,metallica,helping hands...live & acoustic at the masonic,9,3zpcw0j0asbo2sf75mafwm,"all within my hands (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:3zpcw0j0asbo2sf75mafwm,0.0428,0.369,0.769,6.56e-05,0.792,-8.212,0.0523,117.98,0.195,23
2039,metallica,helping hands...live & acoustic at the masonic,10,1lsh8yrds1qxwp9cgirtwb,"enter sandman (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:1lsh8yrds1qxwp9cgirtwb,0.0226,0.372,0.597,0.000372,0.316,-8.992,0.0415,112.233,0.144,24
2040,metallica,helping hands...live & acoustic at the masonic,11,78sr9hluornthihjh9zwzo,"the four horsemen (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:78sr9hluornthihjh9zwzo,0.0133,0.54,0.804,0.0218,0.376,-6.958,0.0505,82.298,0.581,24
2041,metallica,helping hands...live & acoustic at the masonic,12,1fzfyibq3smezychd5xxlu,"hardwired (live at the masonic, san francisco, ca - november 3rd, 2018)",spotify:track:1fzfyibq3smezychd5xxlu,0.00739,0.393,0.944,0.0896,0.746,-7.184,0.103,95.926,0.176,21
2042,metallica,1989 (live at 1989),1,7e6bdl00hmsqixvfazibi5, (live at 1989) [remastered],spotify:track:7e6bdl00hmsqixvfazibi5,0.000138,0.291,0.978,0.000875,0.22,-8.207,0.0647,102.104,0.213,5
2043,metallica,1989 (live at 1989),2,0vtpbhsp2jpmejnpwmmy76, (live at 1989) [remastered],spotify:track:0vtpbhsp2jpmejnpwmmy76,0.000504,0.336,0.935,0.000252,0.686,-8.263,0.0648,142.262,0.249,3
2044,metallica,1989 (live at 1989),3,2vh3flbgcbfqpe6vlz82wu, () [live at 1989] [remastered],spotify:track:2vh3flbgcbfqpe6vlz82wu,0.00126,0.303,0.951,0.0218,0.819,-7.926,0.0857,103.101,0.325,2
2045,metallica,1989 (live at 1989),4,7u5wqwy8a8ps1jtqfnudce, (live at 1989) [remastered],spotify:track:7u5wqwy8a8ps1jtqfnudce,0.000594,0.359,0.909,0.00242,0.95,-7.59,0.0832,102.508,0.367,2
2046,metallica,1989 (live at 1989),5,6dxdj4epdzxbjunvicvbh9, (live at 1989) [remastered],spotify:track:6dxdj4epdzxbjunvicvbh9,0.00193,0.394,0.918,0.00709,0.836,-7.507,0.0534,107.712,0.539,2
2047,metallica,1989 (live at 1989),6,3lau99gta4oodwgqa8xtsx, (live at 1989) [remastered],spotify:track:3lau99gta4oodwgqa8xtsx,0.000924,0.354,0.933,0.00304,0.679,-7.247,0.0888,134.734,0.357,2
2048,metallica,1989 (live at 1989),7,5kaiheocvlfqfam62gx5u6, (live at 1989) [remastered],spotify:track:5kaiheocvlfqfam62gx5u6,0.2,0.239,0.634,0.644,0.323,-7.45,0.0736,71.963,0.0783,2
2049,metallica,1989 (live at 1989),8,2iocnuvfz7tkuo41harnmj, [live at 1989] [remastered] - ,spotify:track:2iocnuvfz7tkuo41harnmj,0.784,0.708,0.171,0.948,0.127,-16.33,0.0509,96.516,0.2,1
2050,metallica,1989 (live at 1989),9,5daivylrjypqkjujsb2zow, (live at 1989) [remastered],spotify:track:5daivylrjypqkjujsb2zow,0.000158,0.329,0.961,0.0612,0.251,-7.624,0.065,117.556,0.381,3
2051,metallica,1989 (live at 1989),10,3keooo8weuatxqadzqevw7, (live at 1989) [remastered],spotify:track:3keooo8weuatxqadzqevw7,0.00233,0.395,0.936,0.0318,0.596,-8.591,0.0853,108.126,0.265,2
2052,metallica,1989 (live at 1989),11,7s61zpc9tneaf7r0jf8wxe, (live at 1989) [remastered],spotify:track:7s61zpc9tneaf7r0jf8wxe,0.0303,0.335,0.912,0.0216,0.708,-8.232,0.0882,154.685,0.535,2
2053,metallica,1989 (live at 1989),12,1i9hchegp47crje3x9bl2i, (live at 1989) [remastered],spotify:track:1i9hchegp47crje3x9bl2i,0.000683,0.34,0.948,0.278,0.289,-7.847,0.0642,94.51,0.345,1
2054,metallica,1989 (live at 1989),13,74ezcqgqtf9rxehefydhqp, [live at 1989] [remastered] - ,spotify:track:74ezcqgqtf9rxehefydhqp,0.00145,0.399,0.709,0.702,0.712,-8.657,0.0681,138.48,0.487,1
2055,metallica,1989 (live at 1989),14,3afj7scddzmjirn92y5bhm, (live at 1989) [remastered],spotify:track:3afj7scddzmjirn92y5bhm,0.000125,0.337,0.97,0.0588,0.389,-7.692,0.15,120.472,0.26,2
2056,metallica,1989 (live at 1989),15,7c3fubwzkdcsf3j5ssqade, (live at 1989) [remastered],spotify:track:7c3fubwzkdcsf3j5ssqade,0.00375,0.261,0.934,0.0889,0.169,-6.912,0.0971,170.121,0.278,1
2057,metallica,1989 (live at 1989),16,0jcbjcorhvhjssutffvx0k, (live at 1989) [remastered],spotify:track:0jcbjcorhvhjssutffvx0k,0.139,0.24,0.899,0.829,0.453,-9.218,0.247,136.315,0.246,0
2058,metallica,1989 (live at 1989),17,4qy3dxre1gcyr7jebzxlen, (live at 1989) [remastered],spotify:track:4qy3dxre1gcyr7jebzxlen,3.27e-05,0.353,0.99,0.496,0.0975,-7.889,0.0772,108.011,0.13,2
2059,metallica,1989 (live at 1989),18,2uuiqf0xyed7tsqtcv3uzs, (live at 1989) [remastered],spotify:track:2uuiqf0xyed7tsqtcv3uzs,0.0072,0.398,0.903,0.000214,0.595,-7.202,0.0555,109.321,0.761,1
2060,metallica,1989 (live at 1989),19,0ctjqeyegm1czu0l1hf6aq, (live at 1989) [remastered],spotify:track:0ctjqeyegm1czu0l1hf6aq,0.00173,0.364,0.956,0.297,0.468,-7.804,0.108,92.905,0.301,1
2061,metallica,hardwired...to self-destruct (deluxe),1,0qv3swr7l8mzr72ll2izv1,hardwired,spotify:track:0qv3swr7l8mzr72ll2izv1,1.11e-05,0.128,0.991,0.00362,0.219,-3.289,0.0582,186.124,0.53,62
2062,metallica,hardwired...to self-destruct (deluxe),2,31astxmathadabouyc5gtn,"atlas, rise!",spotify:track:31astxmathadabouyc5gtn,2.93e-05,0.416,0.994,0.0299,0.0704,-3.354,0.0609,95.205,0.434,50
2063,metallica,hardwired...to self-destruct (deluxe),3,7jsz8recevcqmv7v49etag,now that were dead,spotify:track:7jsz8recevcqmv7v49etag,9.24e-05,0.565,0.949,0.099,0.254,-3.828,0.0464,128.303,0.331,49
2064,metallica,hardwired...to self-destruct (deluxe),4,6f5rvdxwclojw7laguc24r,moth into flame,spotify:track:6f5rvdxwclojw7laguc24r,3.64e-05,0.163,0.977,0.0052,0.0555,-3.585,0.0591,178.44,0.369,53
2065,metallica,hardwired...to self-destruct (deluxe),5,2cof35miqw9pzhojhepnxk,dream no more,spotify:track:2cof35miqw9pzhojhepnxk,6.26e-05,0.509,0.944,0.00404,0.0629,-3.698,0.0577,97.505,0.299,43
2066,metallica,hardwired...to self-destruct (deluxe),6,3hzp4wlfgbxhtergm0igcz,halo on fire,spotify:track:3hzp4wlfgbxhtergm0igcz,1.43e-05,0.323,0.936,0.00437,0.0983,-3.514,0.0504,126.367,0.21,44
2067,metallica,hardwired...to self-destruct (deluxe),1,5zsrtvds4dboaprdourqr3,confusion,spotify:track:5zsrtvds4dboaprdourqr3,2.94e-05,0.447,0.99,0.0344,0.125,-3.752,0.0639,122.288,0.35,41
2068,metallica,hardwired...to self-destruct (deluxe),2,3oramec7iq2zsilhbl9blg,manunkind,spotify:track:3oramec7iq2zsilhbl9blg,2.25e-05,0.299,0.937,0.0051,0.0977,-4.375,0.0468,136.079,0.353,39
2069,metallica,hardwired...to self-destruct (deluxe),3,0b2zovsfwvcseq2aoc2u91,here comes revenge,spotify:track:0b2zovsfwvcseq2aoc2u91,6.57e-05,0.496,0.98,0.122,0.118,-4.049,0.0688,131.691,0.305,41
2070,metallica,hardwired...to self-destruct (deluxe),4,51q0yyvca4vyxmfdbufkvs,am i savage?,spotify:track:51q0yyvca4vyxmfdbufkvs,2.15e-05,0.327,0.943,0.000882,0.0738,-3.898,0.0485,144.016,0.242,39
2071,metallica,hardwired...to self-destruct (deluxe),5,17kfwaer6dhvgkial4rjrb,murder one,spotify:track:17kfwaer6dhvgkial4rjrb,2.18e-05,0.456,0.948,0.00252,0.106,-3.595,0.0406,107.516,0.34,40
2072,metallica,hardwired...to self-destruct (deluxe),6,1byk3kyk7ak3f4iqbri1yb,spit out the bone,spotify:track:1byk3kyk7ak3f4iqbri1yb,9.07e-06,0.154,0.987,0.0559,0.153,-3.951,0.0875,168.127,0.454,48
2073,metallica,hardwired...to self-destruct (deluxe),1,3hb6npkoov65go3fc125yc,lords of summer,spotify:track:3hb6npkoov65go3fc125yc,1.16e-05,0.209,0.974,0.00364,0.271,-3.892,0.0584,165.236,0.615,42
2074,metallica,hardwired...to self-destruct (deluxe),2,4pjnge4zc3okx6xpxqlduv,ronnie rising medley (a light in the black / tarot woman / stargazer / kill the king),spotify:track:4pjnge4zc3okx6xpxqlduv,1.14e-05,0.313,0.916,0.000871,0.0768,-5.336,0.0624,130.151,0.453,39
2075,metallica,hardwired...to self-destruct (deluxe),3,6mkqed1tcxhronfqhwpcet,when a blind man cries,spotify:track:6mkqed1tcxhronfqhwpcet,0.000368,0.453,0.77,0.0627,0.116,-5.783,0.0392,134.644,0.296,45
2076,metallica,hardwired...to self-destruct (deluxe),4,0wcd1zvnykwvwbpowhct9a,remember tomorrow,spotify:track:0wcd1zvnykwvwbpowhct9a,6.83e-05,0.264,0.956,0.261,0.0599,-3.935,0.0454,104.211,0.31,39
2077,metallica,hardwired...to self-destruct (deluxe),5,6phnexzfuzl0jxyba6bfja,"helpless - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:6phnexzfuzl0jxyba6bfja,1.29e-05,0.29,0.988,0.0838,0.843,-3.893,0.133,142.876,0.29,33
2078,metallica,hardwired...to self-destruct (deluxe),6,5ae9z8rj4txnjitkyqsdoe,"hit the lights - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:5ae9z8rj4txnjitkyqsdoe,3.95e-06,0.201,0.983,0.193,0.418,-3.385,0.134,154.797,0.378,34
2079,metallica,hardwired...to self-destruct (deluxe),7,4pycewq03mdd9o2af4ak4z,"the four horsemen - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:4pycewq03mdd9o2af4ak4z,6.33e-06,0.313,0.972,0.000917,0.951,-4.39,0.09,107.236,0.325,35
2080,metallica,hardwired...to self-destruct (deluxe),8,3psokzsmblyhxcupwsnnfz,"ride the lightning - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:3psokzsmblyhxcupwsnnfz,1.35e-05,0.25,0.986,0.00725,0.975,-4.58,0.112,150.908,0.331,34
2081,metallica,hardwired...to self-destruct (deluxe),9,0uvxzqrjsjfbwn25agaerd,"fade to black - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:0uvxzqrjsjfbwn25agaerd,0.000147,0.284,0.914,0.00979,0.949,-5.044,0.0723,113.193,0.382,38
2082,metallica,hardwired...to self-destruct (deluxe),10,4xypsuzquarlxmrxuanntu,"jump in the fire - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:4xypsuzquarlxmrxuanntu,0.000129,0.429,0.944,0.00169,0.858,-5.224,0.11,85.448,0.528,32
2083,metallica,hardwired...to self-destruct (deluxe),11,6qhp1q0nhvurg65w1u88yk,"for whom the bell tolls - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:6qhp1q0nhvurg65w1u88yk,5.13e-05,0.29,0.964,0.002,0.674,-4.599,0.0785,135.747,0.262,34
2084,metallica,hardwired...to self-destruct (deluxe),12,5wmmfj6qmlmal3sow8cuxf,"creeping death - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:5wmmfj6qmlmal3sow8cuxf,1.16e-05,0.3,0.985,0.00687,0.387,-4.659,0.13,113.655,0.31,33
2085,metallica,hardwired...to self-destruct (deluxe),13,0t4f4mvu032tdnanitxhna,"metal militia - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:0t4f4mvu032tdnanitxhna,5.17e-05,0.181,0.98,0.00294,0.802,-4.488,0.131,169.756,0.341,32
2086,metallica,hardwired...to self-destruct (deluxe),14,59pazk4codd9kmspxbhhp0,"hardwired - live at u.s. bank stadium, minneapolis, mn - august 20th, 2016",spotify:track:59pazk4codd9kmspxbhhp0,1.5e-05,0.11,0.995,0.026,0.964,-4.671,0.105,183.914,0.27,34
2087,metallica,hardwired...to self-destruct (deluxe),1,08zzqyoaz4ntamby6a32ql,hardwired,spotify:track:08zzqyoaz4ntamby6a32ql,1.15e-05,0.13,0.991,0.00412,0.225,-3.126,0.0604,185.364,0.505,41
2088,metallica,hardwired...to self-destruct (deluxe),2,1cvoque26mblwqp9unb8w8,"atlas, rise!",spotify:track:1cvoque26mblwqp9unb8w8,3.28e-05,0.419,0.994,0.0192,0.0784,-3.191,0.0596,95.571,0.41,39
2089,metallica,hardwired...to self-destruct (deluxe),3,2qh3rhokm7rua2m5pw8t8a,now that we're dead,spotify:track:2qh3rhokm7rua2m5pw8t8a,0.000101,0.566,0.951,0.103,0.266,-3.591,0.0464,128.304,0.345,40
2090,metallica,hardwired...to self-destruct (deluxe),4,6p6qjr6lxmmqajiffhzh9r,moth into flame,spotify:track:6p6qjr6lxmmqajiffhzh9r,3.28e-05,0.169,0.978,0.00395,0.0567,-3.37,0.0657,179.035,0.38,40
2091,metallica,hardwired...to self-destruct (deluxe),5,62r9t6tj30yakqhntxrl0y,dream no more,spotify:track:62r9t6tj30yakqhntxrl0y,6.31e-05,0.505,0.947,0.00429,0.0628,-3.476,0.0601,97.615,0.287,34
2092,metallica,hardwired...to self-destruct (deluxe),6,1sabg47ktubx9sahfmrzra,halo on fire,spotify:track:1sabg47ktubx9sahfmrzra,1.31e-05,0.328,0.937,0.00327,0.0627,-3.261,0.0506,124.431,0.228,36
2093,metallica,hardwired...to self-destruct (deluxe),1,2tglwyapuaa31nhzruefez,confusion,spotify:track:2tglwyapuaa31nhzruefez,3.06e-05,0.45,0.991,0.0247,0.126,-3.532,0.0656,122.285,0.337,33
2094,metallica,hardwired...to self-destruct (deluxe),2,34o9p9ujfdbtxey6msynjp,manunkind,spotify:track:34o9p9ujfdbtxey6msynjp,2.21e-05,0.295,0.941,0.00535,0.098,-4.167,0.0461,136.404,0.354,31
2095,metallica,hardwired...to self-destruct (deluxe),3,5qfill8fuqy6xphupivsqx,here comes revenge,spotify:track:5qfill8fuqy6xphupivsqx,6.38e-05,0.494,0.98,0.0822,0.136,-3.823,0.0666,131.148,0.315,33
2096,metallica,hardwired...to self-destruct (deluxe),4,3xhm0al05zylo422r3fa4m,am i savage?,spotify:track:3xhm0al05zylo422r3fa4m,2.1e-05,0.295,0.944,0.000822,0.0735,-3.66,0.0519,144.03,0.236,32
2097,metallica,hardwired...to self-destruct (deluxe),5,5ersnh9ccvcwpktsfxniv1,murder one,spotify:track:5ersnh9ccvcwpktsfxniv1,2.17e-05,0.445,0.953,0.00251,0.108,-3.359,0.0408,107.222,0.351,32
2098,metallica,hardwired...to self-destruct (deluxe),6,3ouykg8hpcxmoubhucpflf,spit out the bone,spotify:track:3ouykg8hpcxmoubhucpflf,9.25e-06,0.157,0.987,0.0628,0.151,-3.739,0.091,167.949,0.462,37
2099,metallica,hardwired...to self-destruct (deluxe),1,3wb7zznyd1ue1uhv6emupv,lords of summer,spotify:track:3wb7zznyd1ue1uhv6emupv,1.18e-05,0.21,0.974,0.00326,0.279,-3.91,0.0579,164.035,0.603,35
2100,metallica,hardwired...to self-destruct (deluxe),2,1bedcry6brz3xcolxkyyar,ronnie rising medley - a light in the black / tarot woman / stargazer / kill the king,spotify:track:1bedcry6brz3xcolxkyyar,1.13e-05,0.312,0.914,0.00108,0.0604,-5.332,0.0607,130.126,0.425,32
2101,metallica,hardwired...to self-destruct (deluxe),3,4ee0qdkpz0vxyn9fdbcnzd,when a blind man cries,spotify:track:4ee0qdkpz0vxyn9fdbcnzd,0.000349,0.367,0.768,0.0608,0.11,-5.798,0.0422,135.067,0.289,34
2102,metallica,hardwired...to self-destruct (deluxe),4,0rrip85dczj50b3bz8v912,remember tomorrow,spotify:track:0rrip85dczj50b3bz8v912,6.94e-05,0.264,0.953,0.308,0.06,-3.952,0.045,104.152,0.321,31
2103,metallica,hardwired...to self-destruct (deluxe),5,3ggclcvp1inidou3oqx7ff,"helpless - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:3ggclcvp1inidou3oqx7ff,1.08e-05,0.283,0.989,0.055,0.842,-3.89,0.117,142.874,0.31,24
2104,metallica,hardwired...to self-destruct (deluxe),6,3wzthrn7j3xmbsozql5oze,"hit the lights - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:3wzthrn7j3xmbsozql5oze,3.75e-06,0.2,0.982,0.24,0.425,-3.381,0.132,154.858,0.374,26
2105,metallica,hardwired...to self-destruct (deluxe),7,62gx0i6luowsbmfdgsqkxl,"the four horsemen - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:62gx0i6luowsbmfdgsqkxl,6.7e-06,0.315,0.973,0.00101,0.955,-4.387,0.0891,107.338,0.333,26
2106,metallica,hardwired...to self-destruct (deluxe),8,4dr6umwtxjt3hgkfk9uso0,"ride the lightning - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:4dr6umwtxjt3hgkfk9uso0,1.59e-05,0.255,0.985,0.00657,0.974,-4.574,0.113,149.345,0.288,26
2107,metallica,hardwired...to self-destruct (deluxe),9,1nlc4rucqtu11cyrcqjusq,"fade to black - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:1nlc4rucqtu11cyrcqjusq,0.000144,0.222,0.919,0.0106,0.945,-5.043,0.0781,156.394,0.373,29
2108,metallica,hardwired...to self-destruct (deluxe),10,3novfzen6wob45qljikavx,"jump in the fire - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:3novfzen6wob45qljikavx,0.000143,0.425,0.948,0.00171,0.855,-5.208,0.109,85.444,0.482,24
2109,metallica,hardwired...to self-destruct (deluxe),11,1rg3njtzyrjklxf8vmq8cx,"for whom the bell tolls - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:1rg3njtzyrjklxf8vmq8cx,4.94e-05,0.288,0.966,0.0026,0.663,-4.604,0.0818,135.702,0.248,26
2110,metallica,hardwired...to self-destruct (deluxe),12,6bngesdzkfasywys5bawxg,"creeping death - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:6bngesdzkfasywys5bawxg,1.14e-05,0.3,0.986,0.00649,0.386,-4.665,0.132,113.746,0.32,25
2111,metallica,hardwired...to self-destruct (deluxe),13,6hdq99tilc1s8oc2cpimnu,"metal militia - live at rasputin music, berkeley, ca - april 16th, 2016",spotify:track:6hdq99tilc1s8oc2cpimnu,5.06e-05,0.184,0.98,0.00333,0.801,-4.504,0.132,168.406,0.332,24
2112,metallica,hardwired...to self-destruct (deluxe),14,6cvhdquegeopmxjvrztawo,"hardwired - live at u.s. bank stadium, minneapolis, mn - august 20th, 2016",spotify:track:6cvhdquegeopmxjvrztawo,1.48e-05,0.113,0.995,0.00993,0.981,-4.662,0.113,184.213,0.265,26
2113,metallica,hardwired...to self-destruct,1,10qhfyqqzsbbdwob8nk8ol,hardwired,spotify:track:10qhfyqqzsbbdwob8nk8ol,1.11e-05,0.128,0.991,0.00362,0.219,-3.289,0.0582,186.124,0.53,45
2114,metallica,hardwired...to self-destruct,2,6fjer7ed6zuna1embwbdrn,"atlas, rise!",spotify:track:6fjer7ed6zuna1embwbdrn,2.93e-05,0.416,0.994,0.0299,0.0704,-3.354,0.0609,95.205,0.434,53
2115,metallica,hardwired...to self-destruct,3,2nbvvx52qajipbnxvaekfs,now that were dead,spotify:track:2nbvvx52qajipbnxvaekfs,9.24e-05,0.565,0.949,0.099,0.254,-3.828,0.0464,128.303,0.331,54
2116,metallica,hardwired...to self-destruct,4,3jjzq20kv6uphyyiraay9a,moth into flame,spotify:track:3jjzq20kv6uphyyiraay9a,3.64e-05,0.163,0.977,0.0052,0.0555,-3.585,0.0591,178.44,0.369,56
2117,metallica,hardwired...to self-destruct,5,1dzmb0uzzatm5vcd8fi8uf,dream no more,spotify:track:1dzmb0uzzatm5vcd8fi8uf,6.26e-05,0.509,0.944,0.00404,0.0629,-3.698,0.0577,97.505,0.299,43
2118,metallica,hardwired...to self-destruct,6,0dcfoxafwxx7osiiq2mtkw,halo on fire,spotify:track:0dcfoxafwxx7osiiq2mtkw,1.43e-05,0.323,0.936,0.00437,0.0983,-3.514,0.0504,126.367,0.21,46
2119,metallica,hardwired...to self-destruct,1,3m8zehjukhdvhbx5jms2qx,confusion,spotify:track:3m8zehjukhdvhbx5jms2qx,2.94e-05,0.447,0.99,0.0344,0.125,-3.752,0.0639,122.288,0.35,42
2120,metallica,hardwired...to self-destruct,2,4iuzy8rnrcgpichltrmwzz,manunkind,spotify:track:4iuzy8rnrcgpichltrmwzz,2.25e-05,0.299,0.937,0.0051,0.0977,-4.375,0.0468,136.079,0.353,40
2121,metallica,hardwired...to self-destruct,3,4ixe61sv0wlxbhdjrtegh3,here comes revenge,spotify:track:4ixe61sv0wlxbhdjrtegh3,6.57e-05,0.496,0.98,0.122,0.118,-4.049,0.0688,131.691,0.305,42
2122,metallica,hardwired...to self-destruct,4,5ea75qdylwv25sjzym1boa,am i savage?,spotify:track:5ea75qdylwv25sjzym1boa,2.15e-05,0.327,0.943,0.000882,0.0738,-3.898,0.0485,144.016,0.242,40
2123,metallica,hardwired...to self-destruct,5,1cncfvas53epcta6xjmhof,murder one,spotify:track:1cncfvas53epcta6xjmhof,2.18e-05,0.456,0.948,0.00252,0.106,-3.595,0.0406,107.516,0.34,42
2124,metallica,hardwired...to self-destruct,6,3eb1b4dl6o9tmoksoyg83l,spit out the bone,spotify:track:3eb1b4dl6o9tmoksoyg83l,9.07e-06,0.154,0.987,0.0559,0.153,-3.951,0.0875,168.127,0.454,53
